"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2010,1,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",87.00,16.00,1.97,0.84,9.19,0.00,4.01,2.00,1.00,1115.00,295.00,78.00,582.00,0.00,160.00,
2010,1,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",942.00,236.00,72.95,13.76,100.25,0.71,48.33,29.00,1.00,13852.00,5325.00,561.00,4350.00,34.00,3582.00,
2010,1,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",55.00,13.00,0.33,0.00,12.67,0.00,0.00,0.00,0.00,602.00,6.00,0.00,596.00,0.00,0.00,
2010,1,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",1756.00,442.00,94.53,1.99,160.94,0.03,184.50,31.00,2.00,31094.00,6570.00,331.00,9116.00,2.00,15075.00,
2010,1,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",325.00,76.00,28.14,1.00,34.99,4.49,7.38,4.00,0.00,3733.00,1100.00,80.00,1653.00,487.00,413.00,
2010,1,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1261.00,258.00,58.36,18.11,140.82,0.00,40.71,49.00,0.00,13501.00,3014.00,1832.00,5737.00,0.00,2918.00,
2010,1,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",26.00,19.00,1.23,0.22,9.24,0.00,8.30,0.00,0.00,1357.00,54.00,15.00,826.00,0.00,462.00,
2010,1,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",544.00,133.00,36.46,0.12,67.28,0.00,29.13,7.00,2.00,6644.00,1461.00,4.00,3376.00,0.00,1803.00,
2010,1,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",782.00,169.00,32.87,1.40,70.71,2.00,62.02,30.00,1.00,10894.00,2410.00,119.00,3532.00,450.00,4383.00,
2010,1,"OH","Comair Inc.","BOS","Boston, MA: Logan International",357.00,86.00,32.90,11.06,37.42,0.00,4.62,17.00,0.00,5200.00,1794.00,1021.00,1994.00,0.00,391.00,
2010,1,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",650.00,126.00,26.23,0.20,63.71,0.00,35.87,10.00,2.00,7415.00,1535.00,15.00,3532.00,0.00,2333.00,
2010,1,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1575.00,253.00,61.41,4.45,130.99,1.05,55.11,85.00,0.00,11968.00,3117.00,449.00,5294.00,22.00,3086.00,
2010,1,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",389.00,110.00,40.45,9.31,28.81,0.00,31.43,3.00,0.00,6168.00,2084.00,767.00,1741.00,0.00,1576.00,
2010,1,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",98.00,36.00,6.30,0.03,26.88,0.00,2.79,5.00,0.00,1880.00,342.00,1.00,1390.00,0.00,147.00,
2010,1,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",65.00,16.00,13.00,2.00,1.00,0.00,0.00,7.00,0.00,920.00,746.00,57.00,117.00,0.00,0.00,
2010,2,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",58.00,13.00,1.81,0.00,7.49,0.00,3.69,3.00,2.00,694.00,151.00,0.00,337.00,0.00,206.00,
2010,2,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",855.00,262.00,75.32,19.25,117.75,0.00,49.69,31.00,2.00,16025.00,4863.00,1149.00,6116.00,0.00,3897.00,
2010,2,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",51.00,11.00,1.61,0.42,8.97,0.00,0.00,1.00,0.00,416.00,53.00,11.00,352.00,0.00,0.00,
2010,2,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",1755.00,429.00,113.83,9.57,167.76,0.26,137.58,108.00,4.00,29512.00,6984.00,984.00,10748.00,9.00,10787.00,
2010,2,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",351.00,70.00,20.00,1.78,37.63,0.37,10.23,33.00,1.00,4019.00,683.00,129.00,2713.00,13.00,481.00,
2010,2,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1175.00,249.00,64.84,9.19,121.42,0.00,53.55,118.00,3.00,15482.00,3651.00,1446.00,6407.00,0.00,3978.00,
2010,2,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",518.00,147.00,33.86,1.86,61.66,0.00,49.61,44.00,3.00,9680.00,2129.00,249.00,4339.00,0.00,2963.00,
2010,2,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",711.00,137.00,29.57,6.80,59.38,0.00,41.25,81.00,2.00,7576.00,1522.00,588.00,3470.00,0.00,1996.00,
2010,2,"OH","Comair Inc.","BOS","Boston, MA: Logan International",385.00,90.00,33.12,13.78,38.12,0.00,4.98,47.00,1.00,5788.00,1852.00,1212.00,2234.00,0.00,490.00,
2010,2,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",597.00,129.00,28.08,1.63,54.44,0.00,44.85,45.00,0.00,7702.00,1463.00,87.00,3103.00,0.00,3049.00,
2010,2,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1505.00,270.00,42.68,2.02,145.46,1.33,78.51,219.00,1.00,14612.00,1829.00,283.00,7943.00,32.00,4525.00,
2010,2,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",378.00,95.00,31.62,9.40,26.66,0.00,27.32,43.00,4.00,5592.00,1411.00,986.00,1339.00,0.00,1856.00,
2010,2,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",45.00,10.00,2.12,0.00,7.18,0.00,0.70,4.00,0.00,444.00,144.00,0.00,228.00,0.00,72.00,
2010,2,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",34.00,6.00,2.00,0.00,4.00,0.00,0.00,8.00,0.00,272.00,91.00,0.00,181.00,0.00,0.00,
2010,3,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",50.00,9.00,0.00,0.00,9.00,0.00,0.00,1.00,1.00,324.00,0.00,0.00,324.00,0.00,0.00,
2010,3,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",956.00,337.00,84.64,12.81,178.72,0.00,60.82,21.00,8.00,18748.00,5776.00,903.00,7324.00,0.00,4745.00,
2010,3,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",62.00,15.00,3.49,0.00,11.38,0.00,0.14,0.00,0.00,632.00,227.00,0.00,397.00,0.00,8.00,
2010,3,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",2104.00,665.00,152.12,2.10,317.35,2.20,191.24,38.00,2.00,37573.00,8997.00,94.00,14688.00,46.00,13748.00,
2010,3,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",414.00,121.00,28.78,0.41,75.91,3.86,12.03,8.00,2.00,6146.00,1156.00,19.00,3900.00,97.00,974.00,
2010,3,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1345.00,356.00,81.83,19.40,195.99,0.00,58.78,48.00,2.00,19214.00,4639.00,1584.00,8903.00,0.00,4088.00,
2010,3,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",592.00,159.00,33.00,2.85,75.96,0.00,47.20,9.00,2.00,9521.00,1758.00,200.00,4081.00,0.00,3482.00,
2010,3,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",797.00,213.00,32.05,2.92,98.36,0.00,79.67,22.00,2.00,13526.00,2423.00,196.00,6236.00,0.00,4671.00,
2010,3,"OH","Comair Inc.","BOS","Boston, MA: Logan International",460.00,107.00,35.04,4.00,60.10,0.00,7.87,13.00,4.00,6876.00,2449.00,306.00,3871.00,0.00,250.00,
2010,3,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",686.00,181.00,33.15,4.40,104.15,0.00,39.30,15.00,6.00,10699.00,2571.00,349.00,5110.00,0.00,2669.00,
2010,3,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1685.00,387.00,61.98,0.63,244.72,0.00,79.67,64.00,3.00,17394.00,2918.00,27.00,9676.00,0.00,4773.00,
2010,3,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",454.00,159.00,39.82,12.47,62.10,0.00,44.61,1.00,0.00,8432.00,1780.00,971.00,3400.00,0.00,2281.00,
2010,3,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",20.00,4.00,0.92,0.07,1.74,0.00,1.26,1.00,0.00,316.00,15.00,12.00,124.00,0.00,165.00,
2010,3,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",12.00,7.00,5.00,0.00,1.00,0.00,1.00,1.00,0.00,423.00,343.00,0.00,17.00,0.00,63.00,
2010,4,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",52.00,11.00,3.48,0.00,2.60,0.00,4.92,2.00,0.00,775.00,168.00,0.00,138.00,0.00,469.00,
2010,4,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",905.00,155.00,69.44,3.57,35.03,0.00,46.96,7.00,2.00,7702.00,3804.00,199.00,1269.00,0.00,2430.00,
2010,4,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",60.00,5.00,2.19,0.00,2.81,0.00,0.00,0.00,0.00,139.00,82.00,0.00,57.00,0.00,0.00,
2010,4,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",2051.00,270.00,67.80,4.57,84.03,0.32,113.27,7.00,2.00,14948.00,4698.00,303.00,3263.00,8.00,6676.00,
2010,4,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",401.00,53.00,19.53,0.00,26.23,0.61,6.63,0.00,0.00,2117.00,775.00,0.00,1050.00,14.00,278.00,
2010,4,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1198.00,175.00,56.32,9.19,67.89,0.00,41.61,18.00,0.00,7621.00,2743.00,471.00,2459.00,0.00,1948.00,
2010,4,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",11.00,6.00,1.00,0.00,1.51,0.00,3.49,0.00,0.00,202.00,15.00,0.00,72.00,0.00,115.00,
2010,4,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",569.00,88.00,20.15,1.29,37.19,0.00,29.37,4.00,0.00,4135.00,652.00,39.00,1328.00,0.00,2116.00,
2010,4,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",769.00,96.00,15.51,2.62,47.12,0.00,30.75,4.00,0.00,4497.00,868.00,96.00,1950.00,0.00,1583.00,
2010,4,"OH","Comair Inc.","BOS","Boston, MA: Logan International",460.00,71.00,33.60,1.69,31.72,0.00,3.98,5.00,1.00,3432.00,2191.00,48.00,1071.00,0.00,122.00,
2010,4,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",685.00,85.00,20.72,1.25,29.14,1.00,32.89,4.00,1.00,4201.00,1046.00,122.00,1195.00,52.00,1786.00,
2010,4,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1641.00,186.00,41.29,0.47,102.78,1.00,40.46,6.00,1.00,7051.00,1734.00,37.00,3366.00,85.00,1829.00,
2010,4,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",464.00,105.00,32.07,6.61,30.03,0.00,36.29,1.00,0.00,4670.00,1045.00,459.00,1237.00,0.00,1929.00,
2010,4,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",72.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,72.00,0.00,0.00,72.00,0.00,0.00,
2010,4,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",25.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,325.00,325.00,0.00,0.00,0.00,0.00,
2010,5,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",45.00,10.00,1.31,0.00,2.67,0.00,6.02,1.00,0.00,363.00,45.00,0.00,71.00,0.00,247.00,
2010,5,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",905.00,210.00,58.02,7.65,79.56,0.00,64.78,15.00,1.00,11236.00,2870.00,619.00,3480.00,0.00,4267.00,
2010,5,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",62.00,10.00,0.45,0.72,8.83,0.00,0.00,0.00,0.00,234.00,14.00,13.00,207.00,0.00,0.00,
2010,5,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",1972.00,276.00,72.36,5.15,98.41,0.14,99.95,8.00,1.00,16019.00,4416.00,302.00,4848.00,4.00,6449.00,
2010,5,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",406.00,77.00,23.86,3.37,35.64,0.00,14.13,0.00,0.00,3275.00,819.00,246.00,1509.00,0.00,701.00,
2010,5,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1267.00,270.00,73.07,11.12,115.22,0.00,70.58,25.00,0.00,13053.00,3671.00,874.00,4269.00,0.00,4239.00,
2010,5,"EV","Atlantic Southeast Airlines","BOS","Boston, MA: Logan International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,5,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",26.00,15.00,2.93,0.00,2.77,0.00,9.30,1.00,0.00,569.00,101.00,0.00,123.00,0.00,345.00,
2010,5,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",604.00,89.00,13.61,1.20,35.72,0.00,38.47,3.00,1.00,4755.00,784.00,73.00,1655.00,0.00,2243.00,
2010,5,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",784.00,128.00,22.83,3.12,47.23,0.00,54.81,20.00,1.00,7833.00,1753.00,484.00,2404.00,0.00,3192.00,
2010,5,"OH","Comair Inc.","BOS","Boston, MA: Logan International",429.00,91.00,45.87,7.86,31.43,0.00,5.83,6.00,1.00,5303.00,2749.00,1055.00,1265.00,0.00,234.00,
2010,5,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",707.00,89.00,21.40,3.65,35.00,0.00,28.95,4.00,1.00,4777.00,1048.00,386.00,1851.00,0.00,1492.00,
2010,5,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1609.00,212.00,33.63,1.83,128.39,0.00,48.16,19.00,1.00,8568.00,1364.00,164.00,4778.00,0.00,2262.00,
2010,5,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",479.00,81.00,28.65,5.25,15.02,0.43,31.64,0.00,0.00,4188.00,1203.00,267.00,838.00,9.00,1871.00,
2010,5,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",36.00,3.00,0.14,0.00,2.09,0.00,0.77,0.00,0.00,61.00,3.00,0.00,41.00,0.00,17.00,
2010,5,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",28.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,1.00,616.00,616.00,0.00,0.00,0.00,0.00,
2010,6,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",73.00,22.00,6.37,0.00,8.76,0.00,6.88,7.00,0.00,1233.00,169.00,0.00,521.00,0.00,543.00,
2010,6,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",902.00,215.00,61.77,11.81,66.68,0.00,74.75,28.00,2.00,13585.00,3939.00,1078.00,3169.00,0.00,5399.00,
2010,6,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",86.00,4.00,0.94,0.00,3.06,0.00,0.00,0.00,0.00,166.00,91.00,0.00,75.00,0.00,0.00,
2010,6,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",2080.00,399.00,101.49,10.45,146.46,0.00,140.60,10.00,1.00,25511.00,6407.00,621.00,7947.00,0.00,10536.00,
2010,6,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",404.00,88.00,17.09,1.67,56.55,1.00,11.69,0.00,0.00,5245.00,895.00,110.00,3587.00,16.00,637.00,
2010,6,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1273.00,318.00,99.70,12.90,119.75,0.00,85.64,37.00,0.00,17794.00,5199.00,1227.00,6256.00,0.00,5112.00,
2010,6,"EV","Atlantic Southeast Airlines","BOS","Boston, MA: Logan International",22.00,6.00,3.84,0.00,0.38,0.00,1.79,1.00,0.00,565.00,415.00,0.00,65.00,0.00,85.00,
2010,6,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",26.00,20.00,2.06,0.41,8.13,0.00,9.41,0.00,0.00,963.00,80.00,9.00,412.00,0.00,462.00,
2010,6,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",579.00,126.00,21.10,2.00,59.61,0.00,43.29,4.00,0.00,7558.00,616.00,34.00,3465.00,0.00,3443.00,
2010,6,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",710.00,125.00,23.91,3.55,52.98,0.00,44.56,12.00,0.00,8681.00,1534.00,235.00,3760.00,0.00,3152.00,
2010,6,"OH","Comair Inc.","BOS","Boston, MA: Logan International",457.00,109.00,51.54,5.00,39.26,1.34,11.85,20.00,0.00,7416.00,3610.00,577.00,2524.00,34.00,671.00,
2010,6,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",699.00,139.00,26.57,1.81,42.95,0.00,67.68,9.00,1.00,9220.00,1319.00,186.00,2762.00,0.00,4953.00,
2010,6,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1593.00,257.00,46.45,6.38,139.78,1.00,63.38,28.00,0.00,12495.00,2343.00,492.00,6307.00,86.00,3267.00,
2010,6,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",488.00,102.00,33.33,6.90,26.02,0.00,35.75,0.00,1.00,6568.00,1814.00,605.00,1502.00,0.00,2647.00,
2010,6,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",84.00,13.00,7.99,0.08,2.20,0.00,2.74,1.00,0.00,734.00,379.00,5.00,95.00,0.00,255.00,
2010,6,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",26.00,12.00,4.00,0.00,5.16,0.00,2.84,0.00,0.00,931.00,416.00,0.00,353.00,0.00,162.00,
2010,7,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",82.00,29.00,2.71,1.10,11.24,1.00,12.96,0.00,0.00,1536.00,193.00,73.00,452.00,54.00,764.00,
2010,7,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",965.00,231.00,66.24,11.63,83.97,0.00,69.16,15.00,4.00,13562.00,4753.00,753.00,3671.00,0.00,4385.00,
2010,7,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",93.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,33.00,0.00,0.00,
2010,7,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",2256.00,479.00,139.60,8.84,154.97,0.00,175.59,12.00,1.00,29390.00,9147.00,1024.00,8503.00,0.00,10716.00,
2010,7,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",409.00,114.00,41.35,3.66,44.04,0.00,24.95,4.00,1.00,7193.00,2405.00,322.00,2679.00,0.00,1787.00,
2010,7,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1280.00,354.00,110.19,14.79,114.20,0.00,114.81,74.00,2.00,21454.00,6228.00,1413.00,5238.00,0.00,8575.00,
2010,7,"EV","Atlantic Southeast Airlines","BOS","Boston, MA: Logan International",30.00,4.00,0.98,0.00,1.06,0.00,1.96,2.00,0.00,667.00,360.00,0.00,112.00,0.00,195.00,
2010,7,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",26.00,14.00,1.99,0.11,5.46,0.00,6.45,0.00,0.00,493.00,54.00,4.00,197.00,0.00,238.00,
2010,7,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",599.00,125.00,20.05,0.64,59.57,0.00,44.73,5.00,0.00,8446.00,1215.00,24.00,3342.00,0.00,3865.00,
2010,7,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",725.00,165.00,48.90,2.28,57.23,0.00,56.58,35.00,0.00,11198.00,3342.00,372.00,3413.00,0.00,4071.00,
2010,7,"OH","Comair Inc.","BOS","Boston, MA: Logan International",470.00,117.00,50.28,10.47,43.83,0.00,12.42,24.00,0.00,7654.00,4018.00,745.00,2065.00,0.00,826.00,
2010,7,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",705.00,124.00,38.00,5.37,28.21,0.00,52.42,9.00,1.00,7768.00,2147.00,528.00,1632.00,0.00,3461.00,
2010,7,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1587.00,325.00,59.91,11.34,153.19,3.99,96.56,35.00,0.00,19079.00,3340.00,976.00,7919.00,171.00,6673.00,
2010,7,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",636.00,151.00,46.03,5.58,38.25,0.06,61.08,3.00,0.00,8461.00,1779.00,531.00,2418.00,2.00,3731.00,
2010,7,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",105.00,17.00,2.66,1.02,7.46,0.00,5.86,1.00,1.00,970.00,138.00,59.00,545.00,0.00,228.00,
2010,7,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",24.00,6.00,0.00,0.00,3.00,0.00,3.00,3.00,0.00,765.00,0.00,0.00,363.00,0.00,402.00,
2010,8,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",68.00,9.00,2.11,1.00,2.91,0.00,2.98,3.00,2.00,790.00,203.00,54.00,192.00,0.00,341.00,
2010,8,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",958.00,253.00,77.57,13.25,112.68,0.97,48.51,10.00,1.00,15609.00,4374.00,801.00,7310.00,37.00,3087.00,
2010,8,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",93.00,11.00,2.44,0.00,8.56,0.00,0.00,0.00,0.00,426.00,118.00,0.00,308.00,0.00,0.00,
2010,8,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",2256.00,512.00,126.65,6.24,197.33,0.68,181.10,11.00,4.00,35908.00,8397.00,520.00,14516.00,27.00,12448.00,
2010,8,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",411.00,84.00,19.02,2.12,55.59,0.00,7.27,0.00,1.00,5285.00,620.00,118.00,4156.00,0.00,391.00,
2010,8,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1305.00,287.00,71.17,8.57,139.23,0.00,68.03,46.00,3.00,17230.00,3963.00,662.00,8176.00,0.00,4429.00,
2010,8,"EV","Atlantic Southeast Airlines","BOS","Boston, MA: Logan International",39.00,5.00,3.00,0.92,1.08,0.00,0.00,2.00,0.00,684.00,453.00,137.00,94.00,0.00,0.00,
2010,8,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",27.00,12.00,1.38,0.00,5.38,0.00,5.24,0.00,0.00,807.00,51.00,0.00,582.00,0.00,174.00,
2010,8,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",621.00,145.00,27.64,0.00,70.35,0.00,47.01,7.00,2.00,9091.00,1116.00,0.00,4504.00,0.00,3471.00,
2010,8,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",731.00,134.00,30.86,1.75,58.97,0.00,42.42,15.00,0.00,9223.00,1678.00,124.00,4178.00,0.00,3243.00,
2010,8,"OH","Comair Inc.","BOS","Boston, MA: Logan International",508.00,102.00,41.94,9.17,39.75,0.73,10.42,8.00,1.00,6326.00,2824.00,613.00,2396.00,111.00,382.00,
2010,8,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",721.00,130.00,24.81,2.21,53.67,0.00,49.30,2.00,3.00,9395.00,1279.00,170.00,4234.00,0.00,3712.00,
2010,8,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1633.00,257.00,32.17,8.32,160.79,0.04,55.68,31.00,1.00,14635.00,1357.00,995.00,8592.00,2.00,3689.00,
2010,8,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",694.00,150.00,33.62,13.16,59.61,0.28,43.33,2.00,2.00,9189.00,1731.00,1142.00,3532.00,14.00,2770.00,
2010,8,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",88.00,10.00,1.00,0.00,6.00,0.00,3.00,0.00,0.00,710.00,42.00,0.00,588.00,0.00,80.00,
2010,8,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",20.00,7.00,1.00,0.00,3.00,0.00,3.00,1.00,0.00,674.00,129.00,0.00,412.00,0.00,133.00,
2010,9,"9E","Pinnacle Airlines Inc.","BOS","Boston, MA: Logan International",35.00,5.00,1.98,0.00,0.22,0.00,2.81,0.00,0.00,256.00,57.00,0.00,24.00,0.00,175.00,
2010,9,"AA","American Airlines Inc.","BOS","Boston, MA: Logan International",880.00,207.00,70.93,13.15,89.07,0.00,33.84,4.00,3.00,12210.00,4721.00,829.00,4498.00,0.00,2162.00,
2010,9,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",90.00,1.00,0.20,0.00,0.40,0.00,0.40,0.00,0.00,15.00,3.00,0.00,6.00,0.00,6.00,
2010,9,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",2082.00,407.00,100.17,2.30,164.67,0.84,139.02,22.00,1.00,25385.00,6682.00,285.00,8639.00,37.00,9742.00,
2010,9,"CO","Continental Air Lines Inc.","BOS","Boston, MA: Logan International",393.00,63.00,12.62,5.00,38.90,0.35,6.14,3.00,0.00,3812.00,568.00,427.00,2381.00,6.00,430.00,
2010,9,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1178.00,223.00,47.90,6.95,130.68,0.00,37.46,31.00,0.00,11861.00,2421.00,710.00,6262.00,0.00,2468.00,
2010,9,"EV","Atlantic Southeast Airlines","BOS","Boston, MA: Logan International",82.00,25.00,9.72,1.93,5.51,0.00,7.84,1.00,0.00,1844.00,932.00,135.00,301.00,0.00,476.00,
2010,9,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",26.00,12.00,2.12,0.00,4.97,0.00,4.91,0.00,0.00,738.00,47.00,0.00,357.00,0.00,334.00,
2010,9,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",579.00,82.00,13.63,0.00,54.79,0.00,13.57,1.00,1.00,4698.00,689.00,0.00,2982.00,0.00,1027.00,
2010,9,"MQ","American Eagle Airlines Inc.","BOS","Boston, MA: Logan International",591.00,121.00,23.09,2.00,58.12,0.00,37.79,17.00,0.00,7747.00,1220.00,315.00,3515.00,0.00,2697.00,
2010,9,"OH","Comair Inc.","BOS","Boston, MA: Logan International",450.00,90.00,25.52,8.28,46.78,0.00,9.42,18.00,0.00,5639.00,2015.00,512.00,2617.00,0.00,495.00,
2010,9,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",672.00,80.00,12.78,0.65,40.01,0.00,26.57,2.00,0.00,5958.00,822.00,13.00,2862.00,0.00,2261.00,
2010,9,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1572.00,258.00,44.42,6.26,157.10,0.00,50.22,31.00,0.00,13479.00,2182.00,581.00,7874.00,0.00,2842.00,
2010,9,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",735.00,123.00,27.47,15.03,47.61,0.00,32.88,14.00,0.00,8528.00,1752.00,1522.00,3399.00,0.00,1855.00,
2010,9,"XE","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",52.00,11.00,2.72,0.00,7.78,0.00,0.50,0.00,1.00,677.00,105.00,0.00,517.00,0.00,55.00,
